,LR,KNR,GPR,SVR,RF,XGB,organism
1NHP,9.979613072198159,3.2559939165423577,6.52657899284366,4.585690469979573,3.9360793058036068,3.3982622814977406,enterococcus faecalis
1NHQ,12.30960294339011,5.976948790948691,5.015888069842783,1.4643113561305714,2.41240782420573,0.6065036914041644,enterococcus faecalis
1NHR,3.1407579855008296,1.5701702786069138,3.1078255122598515,3.277746964673674,2.0296263756913993,7.313503662724133,enterococcus faecalis
1NPX,10.132045896798564,8.66059524490121,8.508477981678059,10.30482718381989,7.44733411037806,7.9263125725229795,enterococcus faecalis
1O97,13.778447349629712,4.165589179474655,13.766108407429158,13.0337612511094,9.115219664974031,6.088420777335579,methylophilus methylotrophus
1OBO,1.6949665269895913,3.0644693210311456,3.4777464429443112,1.8189961978716565,0.8427795687760631,3.104538260784519,anabaena sp.
1OBV,0.8725719182218352,2.7222864706388252,3.2776718128374305,1.6107810330007815,2.0491987051799656,0.5433869298299154,anabaena sp.
1P4C,7.2522447535162415,1.3442609042263647,4.828061873549345,3.2079488229025905,1.33077626616278,4.365048184039521,"pseudomonas putida, spinacia oleracea"
1POW,13.598203761693089,6.9235372963139366,2.936513945403359,4.242815263571653,7.402123630001772,4.888413954624213,lactobacillus plantarum
1QGZ,6.811383233667135,2.338521389180999,3.856963478452779,2.3433428088021664,2.190118235777939,1.580073353525192,nostoc sp.
1QH0,4.898103197966303,0.4706917083983747,3.3778487877422796,2.1981312744427175,0.8496386688829671,2.176722597276933,nostoc sp.
1QLB,4.495118754283185,0.8734357648418356,6.172043737078975,3.4496702731143705,3.1858848578417867,0.3390040424828807,wolinella succinogenes
1QLT,5.72131554763288,3.037175695866675,1.1753477347103554,0.6839408990903786,3.2621362070744437,3.4360864542485126,penicillium simplicissimum
1QLU,6.568111538453289,3.8435123168234098,2.7966147186944945,2.356939077749515,4.942801693560909,1.830627451601062,penicillium simplicissimum
1QO8,2.8622960226221945,2.541149782956646,8.600469390108277,7.755523627639919,9.228822483798607,15.570869398953842,shewanella frigidimarina
1QUE,9.245293559454272,4.623288215307986,11.896195194225264,10.614507112457503,5.845752894145369,3.813110511736054,nostoc sp.
1QUF,1.1155336907945497,4.070230211494943,2.6610056070120502,3.749012304829794,0.3330395264309849,4.409436694461412,nostoc sp.
1SIQ,7.1189849365607385,3.82564606224703,4.870646039584544,5.552167524433176,0.49139080128919765,4.115552044364721,homo sapiens
1TRB,0.07654152519206911,2.9918574101871664,1.5967117553439603,1.3204805769317205,6.550311765825643,9.87239554080593,escherichia coli
1VAO,15.815729479392711,20.92595599282963,14.747881297414182,15.762775110037836,16.37670505968189,5.60149326226173,penicillium simplicissimum
1W34,7.008372403797443,11.141732282084662,7.086686326945085,9.101577326422332,6.558616848964613,5.57483705658551,anabaena sp.
1W35,1.4136923568823607,6.365303508052449,8.573833982022323,8.354240662735528,1.2556657718517612,1.0146556064144854,anabaena pcc7119
1YCG,2.898862853304653,4.560151263905996,2.1653294730913277,1.7287014567042618,0.1301909201876588,5.894526746777631,moorella thermoacetica
1YOB,4.494604994033705,0.19923157690181395,2.4440371953960414,7.634850659901486,3.399151447596494,1.1340638383986457,azotobacter vinelandii
2CND,4.612471807824962,6.22184780406779,4.4769338260104,3.7446530161840954,6.2510239955623845,0.35013377027326575,zea mays
2DU8,4.515552081408633,3.236239176246925,3.7618515384122646,2.643245923234965,4.5035149850440135,1.7180528512202873,homo sapiens
2E48,1.7706587555400393,3.5178573216091373,1.3888735360792717,3.372082289099113,1.4439712246521066,1.4885032594056777,homo sapiens
2FCR,1.0311254428779644,2.515928201662933,5.3850411195601415,4.451293819816343,0.9644125556215112,1.234205849553332,chondrus crispus
2FLV,0.6172961023889133,0.06248348340527434,0.3754267621705639,0.2733869886528196,0.7808923150911089,0.41440318340977667,clostridium beijerinckii
2FOX,5.877865616204587,0.25177100478305314,4.309542746457728,1.5857189572046713,1.9123614200355927,0.056081789237902066,clostridium beijerinckii
2FVX,1.6580887197515835,0.275788838617283,0.5495713136145279,0.2325244997689869,0.1337581505896033,0.1538118793724706,clostridium beijerinckii
2J6X,3.2564610791374187,2.3580927350965855,7.038231387735493,2.4184809604518698,3.6831480707371695,3.6915251007986236,aerococcus viridans
2JBS,13.869348109115691,18.992107848824507,13.861094073871579,15.128774090162256,9.152649972502568,14.22593145494108,acinetobacter baumannii
2PIA,0.24782190053248138,10.68611697317225,3.961644007666314,1.0245291212126237,5.2294655902400216,1.2975157429427697,burkholderia cepacia
2R0C,2.1295798525245937,1.5786237665800225,9.154528809361697,3.318989414804784,0.8037453085665971,1.8409267738803146,lechevalieria aerocolonigenes
2R0M,7.097874423429436,1.8454511939806824,1.7550497086357524,2.7297567907667655,6.783351942281018,4.276491005248284,homo sapiens
2V5V,1.1358046507533144,0.7127606650429575,5.442697558940222,0.5251979012251768,4.192545963357758,2.346478256464425,anabaena sp.
2VFR,14.794187022294574,8.833735108305234,5.442541112142066,0.7299919049949908,2.859561164686112,5.011811129070254,streptomyces coelicolor
2WC1,6.685044224328891,1.5058009344269931,1.0842886877864912,1.7835386067010273,3.8989933315230245,2.061516013877102,rhodobacter capsulatus
2X3N,5.5246179158711906,10.282870389910846,3.9325390448852553,4.368939182908426,3.421404627780329,4.426523410966998,pseudomonas aeruginosa
2X3U,4.873086305022837,1.1928796777549766,2.1513330069711136,2.906095194318109,3.520940363252194,0.43952043106947,anabaena sp.
2Z98,0.7799810946394949,3.62756594046074,1.2636461468247868,0.9202735837880809,5.12544652347337,5.329772676101227,escherichia coli
3AM9,14.043686568205107,4.848735828770552,21.584821689350065,17.344701025022378,12.022860102593254,10.895244547462969,bos taurus
3CLR,2.6345063292235156,2.2972378094411288,2.1526424394202976,2.7539147003135365,9.88143528390088,0.7597603751816236,methylophilus methylotrophus
3CLS,4.221852348635642,4.0176403548806565,4.197766784401377,2.7812291237797053,0.6045784694477498,7.668668411998259,methylophilus methylotrophus
3CLT,0.2650298421387208,6.389384620503056,2.1881647881068114,1.6465465570770448,5.740601702526474,6.858532794118979,methylophilus methylotrophus
3COX,15.55607298528399,10.128198865678664,10.715728201701015,7.400333389621004,2.9849166063807653,7.028839041947057,brevibacterium sterolicum
3D2D,20.40055214441659,36.60573191067867,27.559316297641978,30.33264848356209,28.013838803284166,17.48433921858642,eschscholzia californica
3D9G,20.346153477366336,10.782648465068558,12.686009200610949,8.603241566404261,20.293261304011857,15.179157114373734,fusarium oxysporum
3F90,5.681326092812591,2.055844136027431,2.875373667729548,0.39124176625895246,3.1167976972777263,2.346492155725153,desulfovibrio desulfuricans
3FJO,15.352242835869584,12.161117015760349,15.409908388208953,9.826881313004964,10.047713155843466,8.625774325374152,"saccharomyces cerevisiae, homo sapiens"
3FW8,9.60970618860718,3.3997698228125914,14.879514240605834,12.575996384259787,16.02312998156533,15.164174699996199,eschscholzia californica
3KAP,5.4240424090148185,2.2560774077930787,5.191013515733799,3.0236275384085487,2.7512817714822275,0.2904597941529814,desulfovibrio desulfuricans subsp.desulfuricans str. atcc 27774 
3KAQ,2.480330967823133,3.806384030521051,1.2526534786270123,0.40148683163996096,1.8021150709409894,0.5215905616943588,desulfovibrio desulfuricans subsp.desulfuricans str. atcc 27774 
3NLL,3.2619579784102286,2.142708023387296,1.9370351386982734,1.0626247843487269,0.33092411418600615,0.6705574687153784,clostridium beijerinckii
3QFS,8.932294159806746,13.488788528750035,7.7024161586649,5.3001391648421,8.210379070684569,7.950927474044619,homo sapiens
3QJ4,16.688934804897542,9.156904427631146,12.394431418388956,11.05188844290301,7.680955441924628,10.805628842521177,homo sapiens
3QVP,8.558908917640316,5.32183638624303,1.4101027612604433,6.855198289580807,1.3916807859850837,1.3422114849710802,aspergillus niger
3SFD,8.612024943255232,5.9980249775260805,1.8026661854962076,3.7079146037016004,3.5980258813383657,1.9534479909515046,sus scrofa
3W2E,3.537899082447621,0.7351220171097179,0.8464241954877096,0.5237287655538613,3.2037786994978226,1.0738283288121433,sus scrofa
3W2F,3.1763146448516526,1.845557705175985,2.9161889866627435,1.581329844801962,3.0950506997832763,2.012715301004877,sus scrofa
3W2G,6.076387406252915,5.139760392732969,6.8004343482268705,7.159900668223614,7.197457648440183,4.398573167071771,sus scrofa
3W2H,1.4822662850138704,0.233405635144703,2.3025887889215237,2.9716129208575723,2.018012387069723,0.6450479565768436,sus scrofa
3W2I,1.4914003396907753,1.897154904363477,0.35129979610551604,0.5108603594712657,0.41665966074427524,0.6813856032159593,sus scrofa
3ZBT,7.932749530318309,1.8471810987849033,10.306058498496187,8.504229514155863,3.770519835911898,0.8690513144178575,nostoc sp. pcc7119
3ZBU,7.165478875208938,1.1049353990571906,7.38140256097053,4.80739528369665,5.892683988587569,0.2990805691428075,nostoc sp. pcc7119
4BPR,5.235051180825006,1.811699349338653,6.6520222171038315,4.599433655396981,5.987945660562078,2.3763164706625424,anabaena sp.
4D02,3.9516230026549124,8.402729720826352,9.440170333732377,11.01984148865495,10.383772056802037,10.664194104225757,escherichia coli k-12
4DQK,8.719868506263328,8.567109412126893,6.88068593107559,7.794896159294055,10.344416035987546,2.22021344498562,bacillus megaterium
4FEG,1.1770860918968993,4.041933935653734,3.1611771040895063,3.9628907680140335,4.960610081466161,1.7851951434530278,lactobacillus plantarum
4JDR,18.939257760983,15.033535852183444,17.306727575028525,18.01610653039378,17.647611252542305,15.811835365905122,escherichia coli
4KPU,5.416060274263691,7.286291930536628,11.402497638671445,6.385089279983038,5.989689549212223,3.761741010003199,acidaminococcus fermentans
4L1F,14.40422819270149,7.097742916476568,17.211905967572207,14.098139634350321,9.584713497125218,8.39744304388078,acidaminococcus fermentans
4MJW,9.475094950733611,15.467492529893411,14.617496283931212,18.70117425638633,18.311760634523406,14.861615456394208,arthrobacter globiformis
4NLL,2.328480491235562,0.30757403481428536,2.72297627928167,0.3807311785767201,0.5868958588090292,1.303446740860241,clostridium beijerinckii
4NUL,5.660903882653036,0.3221882297334413,3.8854037708998854,2.2059390520292346,0.5660180119822489,1.270176262548571,clostridium beijerinckii
4O8A,7.421764956681706,7.362440399707007,6.341839913309648,8.542124987428087,1.7098249092166569,2.8595861899474313,escherichia coli
4TTB,5.066370413322513,1.1476165270471055,2.1478226299842724,1.219547125731078,2.0818682908964603,5.329248076111762,homo sapiens
4Y7C,4.552694405651322,8.132068672951537,5.887225960890304,4.271320575524284,5.784910226989268,6.2585637161971395,rattus norvegicus
4Y9R,4.614996813968136,8.796674097138489,5.432573435430338,10.150629308691872,10.539002179459402,11.190567497244167,rattus norvegicus
4Y9U,3.5379784065759217,5.847585695187297,1.22234532476201,0.6856150821964366,5.948604262062296,3.674690621399585,rattus norvegicus
4YAF,9.46264912706042,6.169039153218899,9.105698172037389,11.334274366604996,7.336815181701934,12.133305491190109,rattus norvegicus
4YAO,6.586228126788318,6.415492326850041,7.363447780035318,7.004707527735593,7.32910513125061,5.958078635533651,rattus norvegicus
4YAU,0.34019674146835804,8.763974194073796,2.139388064187542,4.459149752895419,5.6790212031302865,10.288244887382266,rattus norvegicus
4YAW,13.431848934194429,11.546740488456994,10.69130036893878,12.541074086723974,9.778757955701469,9.485222613248036,rattus norvegicus
5JCA,6.272184539006238,9.478532752411246,6.212969768312503,5.973209552747835,11.563920383810462,19.229317012985337,pyrococcus furiosus
5K9B,1.8676741087612279,1.489843455048724,5.140236639267305,2.5859374910070216,6.549264899084589,8.867851821472195,azotobacter vinelandii
5NLL,0.8282100644671356,2.490815022414577,0.13887825634433631,3.290674014987856,1.973461299537408,1.4054792528261795,clostridium beijerinckii
5NUL,2.4274423553823175,0.25906408042502543,2.267881876153158,0.2051038186706066,1.3222437383747543,2.4130444178757844,clostridium beijerinckii
5OL2,10.392331397605954,5.556603391449989,9.714955633692393,9.66710932623188,10.205580933128264,6.4193751921981725,clostridioides difficile
5ULL,5.859385772076788,0.21648806502250784,4.196766484071766,2.4529802627489574,1.1645656318216815,1.0604324285063162,clostridium beijerinckii
5URE,12.289943979277734,3.264330211097627,9.158519428543421,6.660377053711963,8.297947303346259,10.289951046610636,rattus norvegicus
5YAK,2.0003538454176484,1.0045441453117812,1.2447836178459568,2.073469558829129,4.451543352461046,5.169449391512223,homo sapiens
6DVI,7.622094409953448,4.9621152848497925,6.45406622902029,8.55846416249491,5.988723944286309,8.35173879129546,mycobacterium smegmatis
6OHK,7.506635882111039,11.4956552681261,8.614989988930391,7.557204546320044,13.55559616130084,14.284982351377948,fusobacterium nucleatum
6OHL,5.091528472256036,9.478264532787723,7.4655369237274956,10.686552380739602,9.60691960310406,4.465991216080108,fusobacterium nucleatum
