,LR,KNR,GPR,SVR,RF,XGB,organism
1C7F,0.4746499240284991,1.0226901099038628,8.134912474651022,1.7508774374823872,0.42008129829135255,0.44052253970393423,desulfovibrio vulgaris
1CF3,3.806448785778754,7.089926424169088,4.224031148873825,3.3053717453250373,4.052925805159464,1.0217783011372548,aspergillus niger
1CNE,7.739510671060486,5.7314349403582465,7.110865520675182,6.8782455363676105,4.861737684357696,3.079918185272755,zea mays
1CZH,2.9444985567581865,0.11905736007512488,1.3252855004923523,0.6318659571261913,0.8898255485024642,0.11036556565151853,synechococcus elongatus
1CZK,6.651839351697045,2.01617955873626,0.7877220368120675,1.9889666285004188,0.4943351608477595,1.936151401008458,synechococcus elongatus
1CZL,4.577419996382484,0.8648779779619261,6.878268138444665,0.6960315193653857,1.5569037575811626,2.4740147506370747,synechococcus elongatus
1CZO,1.6368570706542325,0.029952004265410614,5.461148944888951,0.418236183790231,1.4809867475937428,0.6821544862003763,synechococcus elongatus
1CZR,10.357868409791967,3.0582108345516588,7.782828455896943,7.292834355771407,10.531777012302078,15.378033111238395,synechococcus elongatus
1CZU,8.333064498794945,1.8982398020675615,9.196058789619396,1.9620717572206865,2.417940117392854,0.9520214125550824,synechococcus elongatus
1D03,3.1839193978281353,0.17933360814564767,2.7636706142319145,2.246535610087048,0.5991124792515082,0.6039983259096768,synechococcus elongatus
1EA0,17.558050196337298,11.919669529085985,19.011108799321708,18.33638472659241,14.723433631891226,19.52773150704315,azospirillum brasilense
1EFP,2.1355225492332197,5.968278534721202,4.304658208379539,4.842641867076023,10.930207039047636,5.1276613774653885,paracoccus denitrificans
1EFV,2.9975051836117155,7.196926031094556,5.3818551884577825,3.849328656572522,11.468606435467834,4.867946530343994,homo sapiens
1EVI,2.365503044821011,3.1556617431387797,0.9591051474304013,2.5795217838926905,5.94794966316016,2.855367993761833,sus scrofa
1F4P,3.169708927352773,2.049955116269246,2.7232281290363267,0.8086004398683293,0.34340638015566405,0.3263852579967896,desulfovibrio vulgaris
1F76,11.763786687894541,13.91698884292686,7.883883436917232,7.512687192139185,6.730004194897863,6.545420085069784,escherichia coli
1F8W,7.271165593502774,0.2857697269547454,4.829442793463793,2.6929298366314076,1.564906477420573,1.7359184341245648,enterococcus faecalis
1FCD,19.47310472083735,13.967017545948014,19.328101684505064,21.14380638176009,14.57554156031026,12.911529493767116,allochromatium vinosum
1FDR,11.781625112627664,7.101947594433686,9.061130534054957,7.139300703896079,3.0289529266597883,2.7696942886978233,escherichia coli
1FLA,1.1916198046482465,0.9745961399575439,4.615824139431692,7.002726417372626,0.41241603315000486,0.8383897424963627,clostridium beijerinckii
1FLD,4.67203447726752,0.21231302791246148,2.427685756661824,2.8637261822981186,0.2202436696549445,1.3001258037161785,clostridium beijerinckii
1FLN,0.19432142416264692,0.2134310638903826,4.142247827891761,1.1766709760486227,0.9728103613669632,0.4809554058323882,clostridium beijerinckii
1FLV,2.03125260609671,2.7189295671475078,7.7803027051485,7.029321551910722,4.7207895463969525,2.8618578517079563,nostoc sp.
1FNB,5.034836295908578,0.23334512496990373,7.137107971496613,2.3163553405091153,4.043671563001701,2.110567862613281,spinacia oleracea
1FVX,5.0684799170665995,4.49716782438375,2.2888718850022194,2.0463264550161844,4.80884411554703,3.9418933520325488,clostridium beijerinckii
1FX1,3.7295179691445868,1.7151487479646719,1.0014570215105583,0.393970617512435,1.0642011884349878,1.2982189257266872,desulfovibrio vulgaris
1GAL,2.3956919245347805,2.706653308239152,5.258212381819457,1.4352416298077868,1.1401512640856433,4.195903452393554,aspergillus niger
1GAQ,2.5106085053917853,2.1693611789687868,2.650614573580413,3.3832224277986094,7.476383308344945,2.7004178593314303,zea mays
1GER,1.097866057822752,14.721805564004194,0.8566885147995367,2.939419058754558,9.211852886869664,7.298687106911257,escherichia coli
1GJR,1.3706661409857757,3.289855682750982,1.2060260852308466,2.840738685086966,1.1979752282162983,1.654523742102231,anabaena sp.
1GOX,17.312570215852496,20.552565677280022,16.12152253000028,21.00859743441048,12.373362474012053,15.13502484692888,spinacia oleracea
1I1O,3.412903776133806,6.493733233518691,2.5194639467368765,5.928824458361459,8.882493301598615,7.954115851627665,desulfovibrio vulgaris
1IB0,6.652424460708021,10.942998865804942,8.270214553749781,5.637347889696942,11.047049379663266,13.294270608820403,rattus norvegicus
1IJH,19.278704815046485,19.982581444836804,12.579883189689784,9.007819578767311,18.541394028305646,15.198074548479951,streptomyces sp.
1IUW,2.453356054922605,4.699686588825882,6.396249203438489,0.856462153059363,4.003851836081188,4.908643345042301,pseudomonas aeruginosa
1J8Q,4.0022231512891615,0.13043665026240442,7.17170176812907,10.041442249176164,0.8747612369179972,0.2651998933829117,desulfovibrio vulgaris
1JNR,7.083780136983409,12.588429159958984,5.169048529549427,3.465613292887705,12.810594616963261,14.032706159317513,archaeoglobus fulgidus dsm 4304
1JOA,3.4276981225917376,3.1145644838349127,2.0079902398600273,1.3850082280569294,6.9232315412416225,4.828284578819543,enterococcus faecalis
1JRA,4.610064166339331,3.704787676719868,1.1140926601783743,0.6008369391642988,4.073339345163193,0.9830558820502467,saccharomyces cerevisiae
1KBI,3.357949594337792,0.3820146395495562,3.2792958095782994,3.7426376563695882,0.6769949214316753,3.94328990781118,saccharomyces cerevisiae
1KF6,2.0012526338893073,6.971174721262488,3.931492515316698,9.730355902725206,6.0254401278772765,2.1256664881020835,escherichia coli
1KIF,1.6125257757557168,5.108009214991652,0.5577541163713438,0.4821681876340208,1.6170616146402828,1.8529844802418292,sus scrofa
1LDC,10.285254077325847,4.879773830271923,1.9402083190687613,4.3198850324605935,6.148822200088743,2.886685184309722,saccharomyces cerevisiae
1LTD,2.5576317992159927,1.7935121914926397,2.4439617809001772,0.9245295959160611,2.6517126680049166,1.3105279160849421,saccharomyces cerevisiae
1M6I,29.07240363709972,24.029512879522656,25.55861265128849,26.973937735725894,31.637204782770404,32.94739077793648,homo sapiens
1N1P,9.420571014707567,15.351333966877391,12.756979385996498,20.819845343607994,15.07934400232294,18.31260374310576,streptomyces sp.
1NG3,16.303923465792707,8.475447262574992,13.234836691693094,11.74588838246866,8.741623828730951,10.716410765445527,bacillus subtilis
1NG4,4.382156821524697,5.388305170259537,4.775148400341701,3.243584000437238,3.473021269921847,6.5861729369956405,bacillus subtilis
1NHP,0.7762999236461003,5.714724529513696,3.7389577663271147,1.9025912522322084,1.7742976592903819,4.025304850182205,enterococcus faecalis
1NHQ,15.515306222589478,9.984884810691245,9.333137160827317,11.710847058249032,2.066719704088962,4.390916809190518,enterococcus faecalis
1NHR,3.9449847211097433,7.864598425521945,2.5739552918693405,3.5267178421711627,2.2505999372692544,0.5342202462931369,enterococcus faecalis
1NPX,5.734388873650712,10.26141357723086,5.501461425131588,9.071636477178922,4.559944944225834,5.227139080760761,enterococcus faecalis
1O97,12.319932354776581,8.901850081045534,14.425565161563043,8.959078602805263,12.797824503701191,7.804689251699566,methylophilus methylotrophus
1OBO,1.2038940981117032,1.7492706508891875,4.178285354277991,0.11418628790099224,0.6475524231097016,3.0110807811982627,anabaena sp.
1OBV,5.4094556306141985,1.425771774976937,5.891215105681197,1.0278926485453028,0.923538307210199,3.817210687657513,anabaena sp.
1P4C,8.775505315215783,5.516771909785227,7.062261536334843,10.417765676999789,4.052018303325774,5.477932992408305,"pseudomonas putida, spinacia oleracea"
1POW,14.443185564381281,8.554159757038484,7.056174436664101,14.023008845493004,3.0065959055162237,0.7414988588971436,lactobacillus plantarum
1QGZ,8.87895482024056,3.730081947681898,3.047363799075024,5.768699271249607,4.585758790268493,2.86815087336922,nostoc sp.
1QH0,9.490319856523964,1.1869225876701759,1.750761693601327,3.782025564544881,0.6927195996478034,2.387121937859416,nostoc sp.
1QLB,3.5820398767265935,2.6428698332357072,4.583580094961006,0.9629852147061684,8.246995086349859,9.990735352720533,wolinella succinogenes
1QLT,2.3895948580114768,1.031854070909218,5.589374445541647,4.628869571138104,1.6124029214629207,2.3464862518992797,penicillium simplicissimum
1QLU,7.189102012800757,8.015115685307395,4.148566960186656,2.8823368369931677,5.184215308874299,3.630481407507684,penicillium simplicissimum
1QO8,10.72140594044922,2.4827601513222133,7.067365739440504,8.031578857851642,6.64297211086974,4.580604468115213,shewanella frigidimarina
1QUE,6.706142439690796,5.39759823090193,8.693994006426312,6.688897791727254,5.8001395611410125,4.816047112987996,nostoc sp.
1QUF,1.309111188818324,4.369859666304729,2.624123868985188,4.046732737679276,0.4978757903033739,2.446499204778587,nostoc sp.
1SIQ,10.524910553331463,1.3663843682526733,6.359157943317432,3.360998711288495,3.0792166013793887,2.060613659876785,homo sapiens
1TRB,0.9843433516843151,3.948701959458389,1.8606374705537765,1.681734371191799,5.6584824390131185,4.119000947963203,escherichia coli
1VAO,17.64768795167669,19.617617071152,17.88590682641945,16.482294566661356,20.735314113817076,21.90520935894741,penicillium simplicissimum
1W34,8.57357950037556,11.428962461376155,7.9330093167075,6.02258633359432,4.42330781183571,6.6664830646901745,anabaena sp.
1W35,4.66434548833159,5.600420043095767,5.941530181690477,7.888828877408635,1.295416471490125,3.4685417781641457,anabaena pcc7119
1YCG,3.056967484195739,1.2385863497600678,0.5649358906859012,1.3854228103500916,0.45627315339688845,1.5444506575653372,moorella thermoacetica
1YOB,1.3583023310788487,1.9489090167043162,2.842756157459375,3.0489241447700595,3.6732825555596404,1.3798729373706502,azotobacter vinelandii
2CND,11.890969056991088,6.425039772233106,5.691021640240844,4.315739236444575,6.116714399932681,5.766943489441376,zea mays
2DU8,1.4897784750943792,3.3774310990890015,3.0658231967781164,3.197542136345016,5.2935498201837925,1.2931649734166564,homo sapiens
2E48,2.7501652229051308,3.403014319726604,1.7940217287140716,3.6458960335988535,1.0695581016961704,1.9158955513905387,homo sapiens
2FCR,1.943069187752829,6.2298144670409155,5.3937910995856155,3.6754273384457585,3.5537107185698544,2.76501254037154,chondrus crispus
2FLV,1.393323503167024,0.06846746587050002,0.6572306001104739,0.6377787066186715,0.08695506059008243,0.18129422543540832,clostridium beijerinckii
2FOX,9.108787564813769,0.3317951338018485,2.935318891599856,1.61663780558717,1.283732268275409,0.17551873212138183,clostridium beijerinckii
2FVX,1.122718041337603,0.34631851597605123,0.9222056208104471,1.0073215924771874,0.347723283788668,0.7475143361470056,clostridium beijerinckii
2J6X,8.40101506911434,3.4632910213129833,4.700588780313822,5.295718214331986,2.7112770666903505,3.191179063873106,aerococcus viridans
2JBS,10.845040644558079,6.339365884039957,7.508025446194701,9.348844919794441,7.6307133830569045,1.3618506920442799,acinetobacter baumannii
2PIA,7.986476321062023,13.933810326716648,5.05443374042016,2.645851769012093,4.157391353371944,8.981729555617775,burkholderia cepacia
2R0C,3.354299795730129,0.8654931259339718,10.607585624047562,0.3022477418414768,2.2654278249917765,7.398661504176559,lechevalieria aerocolonigenes
2R0M,8.381760830409585,2.7666938695481362,3.4819131448830305,13.353948587320591,7.722523139901673,3.8518352972641194,homo sapiens
2V5V,4.01243991382953,0.5442494307099814,1.650291164167929,8.225197886952795,3.660530045995101,3.0230830983341894,anabaena sp.
2VFR,13.411691305125103,5.215523668181247,6.32845236831124,2.5816653546381505,3.060173544320005,3.741913269358758,streptomyces coelicolor
2WC1,3.273622762709362,0.5262558513907039,2.638055619790733,3.4373769263280542,3.9982090887031725,4.558237195187354,rhodobacter capsulatus
2X3N,10.260572598254651,1.2915781879984183,5.248779229539965,9.173051596796698,5.380970589749429,4.027105482074529,pseudomonas aeruginosa
2X3U,0.6875327668834995,0.4907351652890162,2.3550078672507078,3.4052003826373216,3.1662455888435184,0.5613321460323569,anabaena sp.
2Z98,9.863175301820297,10.504858210571326,3.651294367760957,10.058344989024096,0.5098814941002972,4.73060386252151,escherichia coli
3AM9,8.633964353780412,5.508079093553243,26.869546834029542,18.319942428702745,12.392736561139584,13.779057309089305,bos taurus
3CLR,6.787500807895853,4.25393743329699,4.636958949414974,3.7907128280828344,9.55509652853232,7.487202748890697,methylophilus methylotrophus
3CLS,0.9827969149154777,2.492216606284036,3.1024075419295767,3.1982419790810113,3.719960825136957,2.040824993956026,methylophilus methylotrophus
3CLT,0.9916694934994208,4.0452486481970675,3.0608358654757892,1.2109606930902839,6.609446624760044,0.7503571897482326,methylophilus methylotrophus
3COX,8.93454431277752,8.812478666547287,10.69518286404443,12.330630681469348,5.920170919485438,18.033409485152582,brevibacterium sterolicum
3D2D,33.5856193365583,28.18681543248158,26.992852476170206,28.35539494947053,31.27264718380933,27.477601207795384,eschscholzia californica
3D9G,13.639281560020104,9.573147037462972,13.35102681982014,16.33605299098804,20.311328318317425,8.832399230222013,fusarium oxysporum
3F90,8.553685681522605,1.2080170229041352,1.2999856682481645,2.0700602116824824,3.310447612176225,4.964617241089096,desulfovibrio desulfuricans
3FJO,12.50473137781351,12.85413184335284,15.702673042468126,12.687764681461909,17.505177714816543,19.469164671126286,"saccharomyces cerevisiae, homo sapiens"
3FW8,11.554723101807578,19.04160099295907,15.050428803337775,13.850259810482731,21.76781026858083,20.580210696877206,eschscholzia californica
3KAP,7.054399301631975,5.97812902968566,8.774250458570656,6.720237929733706,3.8612937294358955,1.4032953243449042,desulfovibrio desulfuricans subsp.desulfuricans str. atcc 27774 
3KAQ,3.619845343785695,4.853980216335879,2.78184065837147,4.080405920758593,1.783349276410544,1.5132226486264924,desulfovibrio desulfuricans subsp.desulfuricans str. atcc 27774 
3NLL,4.195293785077801,2.3331770186204985,0.9348118702121081,0.7162988386434234,0.9853118438593557,0.4677862953004383,clostridium beijerinckii
3QFS,17.44449158981327,12.485677098706187,14.491592125814469,17.19505947280895,15.51248069965541,10.325621811590917,homo sapiens
3QJ4,8.690888664992608,4.308336326542504,11.105678518021325,7.8479594560143395,10.501414221473581,8.10433422272391,homo sapiens
3QVP,5.3454608265351355,6.248538156978956,11.151492124778963,7.77339799855654,4.879081453876752,4.234442113881809,aspergillus niger
3SFD,9.240887317861867,3.229170438446535,2.876093537045049,4.274349553184676,5.576844362191989,2.456495461924366,sus scrofa
3W2E,0.5686032336719535,1.3327322904907988,0.289770902963665,2.1783132354507635,3.844232285958248,2.1336316675483866,sus scrofa
3W2F,1.3055145454173207,0.8493624773994298,1.1602458691666695,1.9559580782335142,1.4699146124703018,2.223120023733304,sus scrofa
3W2G,3.024658412013443,4.745950623409785,6.308408776921826,5.872068741402254,7.105289537741531,5.340369133633912,sus scrofa
3W2H,1.633679796360104,0.1732756091794536,1.886005226432881,0.1544530042392513,2.1318629430778593,0.5893756140750132,sus scrofa
3W2I,5.571725620794271,3.8337912094563578,3.8069224980031464,3.0925411282462854,1.3690939033924825,2.272948004017852,sus scrofa
3ZBT,3.7142497295518573,2.897116402448469,8.032082378497126,0.31212732734192167,4.748113778266601,0.8443526616256284,nostoc sp. pcc7119
3ZBU,7.558146415378398,1.9164638840078112,4.665642607100443,2.66095150088352,3.6667340461075275,4.050311156765704,nostoc sp. pcc7119
4BPR,3.737607135504214,2.325921498208613,2.684151009909197,2.1428967737776388,4.599105645664688,2.790671706636957,anabaena sp.
4D02,6.262104785502589,7.174179817026548,11.00249017603378,6.651492627703521,8.686169946395454,7.25857369841722,escherichia coli k-12
4DQK,18.6306894362443,9.623212958982103,8.683287263195124,7.762478555349847,11.845232439857671,1.191209378280337,bacillus megaterium
4FEG,8.18798581404656,10.906345261192648,3.027465962969792,4.052404025810771,3.0479204823788386,2.777347451597715,lactobacillus plantarum
4JDR,28.404666676875916,22.320769100062414,19.379095592064296,23.982588188216205,21.839420415487222,18.765878777203316,escherichia coli
4KPU,9.943120645216027,12.027720142201725,9.991770490580565,4.586862744714246,5.741083804898143,1.0280970523260677,acidaminococcus fermentans
4L1F,11.706167621721836,11.905831888885835,15.084661544594288,4.12531062557146,16.21702032041902,7.995086628200727,acidaminococcus fermentans
4MJW,14.983479437751253,16.165812484040245,14.660862341373747,15.014472566490838,20.753746194155564,12.048461327305755,arthrobacter globiformis
4NLL,4.270872830798998,0.21813186833434656,3.663404140214967,2.773910375003934,0.487154029464287,0.6775777945274608,clostridium beijerinckii
4NUL,7.225175209751981,0.49791448291303375,5.3883167936740675,3.7875504166151837,0.6367255844599736,0.9387063698667697,clostridium beijerinckii
4O8A,8.272592820954143,10.432556586035593,6.673987776478322,9.308622142207932,3.948295299046035,9.505673539600675,escherichia coli
4TTB,3.3320179860214614,1.5275070822041308,2.4372881034149474,4.5677549620341455,2.9080801080219505,3.427533505450691,homo sapiens
4Y7C,4.279102417320269,7.281779394933143,5.372787343144343,9.72613714885222,7.36278161152339,5.087122009622567,rattus norvegicus
4Y9R,6.666104570658611,8.599126792870338,5.791865365892792,11.295043472822714,7.913576785260472,2.844893089375168,rattus norvegicus
4Y9U,3.6909139766802186,8.34694857927632,3.5075951149935833,3.6257090040026796,7.185372573717913,3.2481061512326432,rattus norvegicus
4YAF,9.006762305586907,3.976062808795941,8.84755656934739,6.363833933790958,6.227944276892893,9.339747999870799,rattus norvegicus
4YAO,1.9040243814164786,8.592931725797522,6.239812278822972,10.800882135866768,7.799910203148468,9.638410554327452,rattus norvegicus
4YAU,4.384393323797024,6.169499466567229,3.1418958476055363,9.653972841967597,5.579514615172212,8.797344696429251,rattus norvegicus
4YAW,9.614965515708974,12.029524268936829,9.823575554670342,11.734643050128602,10.40153869722325,13.843395731764497,rattus norvegicus
5JCA,2.096856089998276,3.935761869151267,4.594617774261257,6.58781726727104,14.506191171835132,17.140534941464715,pyrococcus furiosus
5K9B,4.507855930154842,1.8932352501460645,1.3937474336204976,5.014199786642943,4.2767749153455945,4.079098914228839,azotobacter vinelandii
5NLL,0.8621776973872677,1.9956973971629552,3.0225164277246948,2.6428625333259435,1.1406096063577587,0.9846998927664714,clostridium beijerinckii
5NUL,2.8588095492994916,0.00510865225587401,1.6891767362650427,1.5831667871205322,0.19541097201296184,0.022316029841306977,clostridium beijerinckii
5OL2,7.389440357218641,8.389014968588997,8.11862298870854,5.816707477544067,7.163334604578951,6.974440479560293,clostridioides difficile
5ULL,6.085425652306901,1.120500568446149,2.773206055441044,0.5137708118804876,0.9696528848227789,1.1069861717409137,clostridium beijerinckii
5URE,8.48068743952926,8.831016697158898,7.896717184331882,12.286758555793858,7.035278010833244,5.561040436393159,rattus norvegicus
5YAK,5.587609431228531,2.4098771550347244,1.4846308441341023,4.119093058162558,1.0630381329613647,3.0451361103831567,homo sapiens
6DVI,5.965265584447786,7.314928302871493,4.482004016388784,2.371740373885707,4.718734847582048,5.7702300097355765,mycobacterium smegmatis
6OHK,13.138381979734376,7.246250318206852,8.4003233641665,6.845272790995598,13.851941409389514,8.816227949716847,fusobacterium nucleatum
6OHL,6.4449717219421725,1.4644118741912866,9.310846823996233,7.0107284868135356,6.188394157738345,6.28476677521196,fusobacterium nucleatum
