,LR,KNR,GPR,SVR,RF,XGB,organism
2R0M,7.396637775465841,3.897437220536402,8.824481582289856,7.952032994944109,7.94575546144181,6.174578287038012,homo sapiens
2V5V,0.759783467667835,1.0631953297339638,0.7552636061637005,4.290649514843501,4.074972021757972,2.186474698569619,anabaena sp.
2VFR,7.962429185071784,5.093478365499878,8.072093323677645,1.0541401577706488,2.7815959424893473,4.144373685687097,streptomyces coelicolor
2WC1,0.9252694464869868,0.5954354793741957,1.4383942355715302,2.291164061996816,4.176603924376936,0.32770413373513196,rhodobacter capsulatus
2X3N,10.707199436798708,7.921065033409081,10.076647039221163,12.13390720028016,6.973108635824005,5.617314362614243,pseudomonas aeruginosa
2X3U,0.8045033889098633,0.6190312304286529,2.388116347375515,2.3037461000217383,3.9957776148508786,0.9209183378741013,anabaena sp.
2Z98,6.618806006207933,0.9072723554806335,3.0688640453168654,3.5130036400558295,0.9330901367543207,7.32669770672418,escherichia coli
3AM9,47.93539882312079,1.4940490410216416,25.20673475201439,19.617293767794123,21.02103218177806,12.536264897687936,bos taurus
3CLR,5.5914678090199565,5.768438393353636,2.636621414489967,2.750053695867479,7.992398617909356,6.367617350825137,methylophilus methylotrophus
3CLS,7.92787156088865,3.030885321328417,3.7506973654344344,0.5872572567306188,0.9317900793539498,5.502424910503721,methylophilus methylotrophus
3CLT,7.137567392024859,1.5616410458444043,2.96796080929308,0.7462824036389385,0.44824623601419644,2.0519037066796892,methylophilus methylotrophus
3COX,10.486916917523697,12.827638714152371,10.841650326807848,9.602158579259095,4.472823343533717,6.300601832505047,brevibacterium sterolicum
3D2D,23.472075409621706,30.038699871422466,28.783847885293188,30.820651816592157,31.90818899525642,32.65781501730914,eschscholzia californica
3D9G,13.70008673458832,16.032138700987364,15.421407764811828,7.676625401835887,18.980277016598748,13.352991407897317,fusarium oxysporum
3F90,7.192844847114294,1.881589931754671,1.0525938472977652,0.7224517581371608,3.3306244615776732,0.7178991661963219,desulfovibrio desulfuricans
3FJO,17.25919492114669,12.240808317445769,13.282314742006937,13.161651701043175,14.017431877610969,9.020651737445245,"saccharomyces cerevisiae, homo sapiens"
3FW8,12.9674378442699,15.02114084057924,17.385173712216737,15.568781375677997,20.079099188347488,24.469510007194742,eschscholzia californica
3KAP,12.244918772617064,2.1248310242859576,5.617388881939821,4.313465314813746,3.3729823303160926,2.4447466212942066,desulfovibrio desulfuricans subsp.desulfuricans str. atcc 27774 
3KAQ,3.855326703397748,3.4786594897595777,4.619146112562676,0.7297236254323538,1.906904005451289,1.251463666218719,desulfovibrio desulfuricans subsp.desulfuricans str. atcc 27774 
3NLL,3.598204704855861,1.137355181362469,0.19896854469398179,0.7855561744774913,1.0666664257276937,1.0280617294614278,clostridium beijerinckii
3QFS,14.55151894280811,11.723476329468236,14.50700849700119,8.446515555797465,13.20494004402704,8.308280154687386,homo sapiens
3QJ4,4.178554914838804,4.394048225362139,5.369954319053022,2.1345559974720194,7.097783082448672,8.250960395876483,homo sapiens
3QVP,1.769120080306037,9.050219901463521,8.084765651253715,10.62694087477208,3.6100093417358265,2.0686077961667295,aspergillus niger
3SFD,8.01103355187315,5.2978010988867705,5.621813599582222,7.8944583538225945,5.247145651272441,9.197696373321813,sus scrofa
3W2E,0.1849232002336783,0.8765259671098059,0.4555398586635636,1.5208277022358325,3.425505804144316,2.398933434738684,sus scrofa
3W2F,0.8683830117007594,0.34926217998590825,2.599595269996139,1.4405179874546774,1.5913933705274554,2.6943958866070608,sus scrofa
3W2G,1.4250393100936096,5.764743752869116,6.3810243531754125,5.12775502474908,6.733935683020697,5.402987550368805,sus scrofa
3W2H,3.3797952937552855,0.9968268733881438,1.9607399155836345,0.1565020926597854,1.7791454458703146,0.45242413350303756,sus scrofa
3W2I,6.135809379558902,1.252346249008649,1.9598438600998638,2.548361487270175,0.3328754260086409,1.715911654374797,sus scrofa
3ZBT,5.789397624978722,2.347331809380456,6.461258913729109,4.609723111834237,4.584445342413778,0.8371485422275684,nostoc sp. pcc7119
3ZBU,7.469427731806246,0.9610752752831738,4.487822432255224,4.653155270737179,5.468444945571126,6.162592384432569,nostoc sp. pcc7119
4BPR,4.22003606787418,2.727444549308651,3.542761684875537,4.040335450596507,4.640784312425447,4.596104000871985,anabaena sp.
4D02,5.003567472414807,6.599070227792069,6.16476706998309,5.559590504370685,8.41970612320925,5.379784560279241,escherichia coli k-12
4DQK,10.015388855658482,9.86653224709207,4.286933803120346,4.812205657208949,9.038933423582495,4.733330159721341,bacillus megaterium
4FEG,2.891745223499191,4.1946059518595105,1.1109032297417485,0.3228468590206084,5.740513798881425,9.481409486170588,lactobacillus plantarum
4JDR,26.444121117564258,23.59055139588185,26.367334849901862,19.708493398980835,22.49902938038384,23.686631447297554,escherichia coli
4KPU,14.383573745214,9.356453545144994,3.6289950868665883,2.062254583193898,4.247790404172743,1.8862803946685118,acidaminococcus fermentans
4L1F,17.015752373783155,10.074825478897036,15.187682261851359,12.107235349179671,13.024706677873047,8.3696948402647,acidaminococcus fermentans
4MJW,13.065572095100118,18.32436488610648,14.477780004091144,23.710925406810652,19.360625383579777,16.30481926249974,arthrobacter globiformis
4NLL,0.8470427524412439,0.3332927531008752,0.6569616961195731,0.2815385261372273,0.3130927754314022,0.5539137973398548,clostridium beijerinckii
4NUL,7.416052781214878,0.14794136131194288,5.581721160837246,2.4081062649528877,0.5533490116954013,0.5614656952449254,clostridium beijerinckii
4O8A,13.175813499274906,2.488140986159679,2.7785453266164417,9.835516450818956,1.4925197530078227,7.672175348770051,escherichia coli
4TTB,4.7501256530131695,2.3380661839865344,3.6638370885914306,4.894668801340297,3.0902536394105224,3.1620755218219085,homo sapiens
4Y7C,2.2324736916071766,5.694056828917444,6.807183909386616,8.536197011692073,5.702726771021153,4.427110254411344,rattus norvegicus
4Y9R,1.672422198754481,11.811145851924762,9.630939340466373,10.332687785894098,7.759801825454339,9.72447948290137,rattus norvegicus
4Y9U,2.188023766214936,5.819567273339345,1.3821296808139487,3.0583876350857913,6.640690293672158,0.584985407092584,rattus norvegicus
4YAF,11.219355140523088,6.316427711543357,9.882706202257115,7.666295493484864,5.003915605988057,7.342850016546838,rattus norvegicus
4YAO,4.112559387873846,6.36668614637448,8.1672974769727,10.363495422635935,8.257933961132213,8.809479947884878,rattus norvegicus
4YAU,1.2819468293677485,8.238948834098474,2.020497666641013,2.9938213917415473,5.187533091664696,7.406378053197575,rattus norvegicus
4YAW,11.792356310904491,8.94048334396642,11.582042072793614,14.131907090891852,9.780376708312152,11.298424562592144,rattus norvegicus
5JCA,2.520848754383105,1.8196555056867367,6.130334181965217,7.563287287152446,16.19294568534988,19.769123266649416,pyrococcus furiosus
5K9B,0.9381284378213117,2.3441656730844356,1.041560757506757,5.64245377768354,4.139659065833102,2.3458542553499684,azotobacter vinelandii
5NLL,0.2344383363482975,2.1656626179783336,2.6656268981751863,4.135080435070167,1.258990247120982,1.464703792693123,clostridium beijerinckii
5NUL,0.4283456405501206,0.18063962676479864,1.1682585935784204,0.7376171342650204,0.4238709233382615,1.0551921648197073,clostridium beijerinckii
5OL2,8.49023808555035,10.475741309489894,7.664711319868891,10.484079991666666,7.9282857812232255,11.898866266018498,clostridioides difficile
5ULL,3.5022844274343554,0.7761008396596369,0.5049718264769082,0.2617058556044417,0.7116057046899492,2.397617488512917,clostridium beijerinckii
5URE,10.08511563731674,7.04500541920317,8.8541823443035,11.179328655266307,7.40018811946724,7.377685899034378,rattus norvegicus
5YAK,7.380558313023276,2.2062882935050174,1.0759747649181306,2.8310337530100487,0.27531136408581414,1.3341996309408226,homo sapiens
6DVI,11.161302523416492,5.694530138076695,7.150816861408392,4.144231576001758,6.224453569039015,9.97957906119197,mycobacterium smegmatis
6OHK,5.503799145551691,3.063975361792703,3.753457850055413,2.510077933187907,12.825830281173449,4.65110704594819,fusobacterium nucleatum
6OHL,5.380898402340665,4.865170658918048,8.427374297920991,5.301414557871018,8.76434158013754,11.989938528848914,fusobacterium nucleatum
